,Latitude,Longitude,GeoidHeight
26074,89.875,6.458333,15.09
26075,89.875,6.5,15.09
26076,89.875,6.541667,15.09
26077,89.875,6.583333,15.09
26078,89.875,6.625,15.09
26079,89.875,6.666667,15.09
26080,89.875,6.708333,15.09
26081,89.875,6.75,15.09
26082,89.875,6.791667,15.09
26083,89.875,6.833333,15.09
26084,89.875,6.875,15.09
26085,89.875,6.916667,15.09
26086,89.875,6.958333,15.09
26087,89.875,7.0,15.09
26088,89.875,7.041667,15.09
26089,89.875,7.083333,15.09
26090,89.875,7.125,15.09
26091,89.875,7.166667,15.09
26092,89.875,7.208333,15.09
26093,89.875,7.25,15.09
26094,89.875,7.291667,15.09
26095,89.875,7.333333,15.09
26096,89.875,7.375,15.089
26097,89.875,7.416667,15.089
26098,89.875,7.458333,15.089
26099,89.875,7.5,15.089
26100,89.875,7.541667,15.089
26101,89.875,7.583333,15.089
26102,89.875,7.625,15.089
26103,89.875,7.666667,15.089
26104,89.875,7.708333,15.089
26105,89.875,7.75,15.089
26106,89.875,7.791667,15.089
26107,89.875,7.833333,15.089
26108,89.875,7.875,15.089
26109,89.875,7.916667,15.089
26110,89.875,7.958333,15.089
26111,89.875,8.0,15.089
26112,89.875,8.041667,15.089
26113,89.875,8.083333,15.089
26114,89.875,8.125,15.089
26115,89.875,8.166667,15.089
26116,89.875,8.208333,15.089
26117,89.875,8.25,15.089
26118,89.875,8.291667,15.089
26119,89.875,8.333333,15.089
26120,89.875,8.375,15.089
26121,89.875,8.416667,15.089
26122,89.875,8.458333,15.089
26123,89.875,8.5,15.089
26124,89.875,8.541667,15.089
26125,89.875,8.583333,15.089
26126,89.875,8.625,15.089
26127,89.875,8.666667,15.089
26128,89.875,8.708333,15.089
26129,89.875,8.75,15.089
26130,89.875,8.791667,15.089
26131,89.875,8.833333,15.088
26132,89.875,8.875,15.088
26133,89.875,8.916667,15.088
26134,89.875,8.958333,15.088
26135,89.875,9.0,15.088
26136,89.875,9.041667,15.088
26137,89.875,9.083333,15.088
26138,89.875,9.125,15.088
26139,89.875,9.166667,15.088
26140,89.875,9.208333,15.088
26141,89.875,9.25,15.088
26142,89.875,9.291667,15.088
26143,89.875,9.333333,15.088
26144,89.875,9.375,15.088
26145,89.875,9.416667,15.088
26146,89.875,9.458333,15.088
26147,89.875,9.5,15.088
26148,89.875,9.541667,15.088
26149,89.875,9.583333,15.088
26150,89.875,9.625,15.088
26151,89.875,9.666667,15.088
26152,89.875,9.708333,15.088
26153,89.875,9.75,15.088
26154,89.875,9.791667,15.088
26155,89.875,9.833333,15.088
26156,89.875,9.875,15.088
26157,89.875,9.916667,15.088
26158,89.875,9.958333,15.088
34559,89.833333,0.0,15.188
34560,89.833333,0.041667,15.188
34561,89.833333,0.083333,15.187
34562,89.833333,0.125,15.187
34563,89.833333,0.166667,15.187
34564,89.833333,0.208333,15.187
34565,89.833333,0.25,15.187
34566,89.833333,0.291667,15.187
34567,89.833333,0.333333,15.187
34568,89.833333,0.375,15.187
34569,89.833333,0.416667,15.187
34570,89.833333,0.458333,15.187
34571,89.833333,0.5,15.187
34572,89.833333,0.541667,15.187
34573,89.833333,0.583333,15.187
34574,89.833333,0.625,15.186
34575,89.833333,0.666667,15.186
34576,89.833333,0.708333,15.186
34577,89.833333,0.75,15.186
34578,89.833333,0.791667,15.186
34579,89.833333,0.833333,15.186
34580,89.833333,0.875,15.186
34581,89.833333,0.916667,15.186
34582,89.833333,0.958333,15.186
34583,89.833333,1.0,15.186
34584,89.833333,1.041667,15.186
34585,89.833333,1.083333,15.186
34586,89.833333,1.125,15.186
34587,89.833333,1.166667,15.186
34588,89.833333,1.208333,15.185
34589,89.833333,1.25,15.185
34590,89.833333,1.291667,15.185
34591,89.833333,1.333333,15.185
34592,89.833333,1.375,15.185
34593,89.833333,1.416667,15.185
34594,89.833333,1.458333,15.185
34595,89.833333,1.5,15.185
34596,89.833333,1.541667,15.185
34597,89.833333,1.583333,15.185
34598,89.833333,1.625,15.185
34599,89.833333,1.666667,15.185
34600,89.833333,1.708333,15.185
34601,89.833333,1.75,15.184
34602,89.833333,1.791667,15.184
34603,89.833333,1.833333,15.184
34604,89.833333,1.875,15.184
34605,89.833333,1.916667,15.184
34606,89.833333,1.958333,15.184
34607,89.833333,2.0,15.184
34608,89.833333,2.041667,15.184
34609,89.833333,2.083333,15.184
34610,89.833333,2.125,15.184
34611,89.833333,2.166667,15.184
34612,89.833333,2.208333,15.184
34613,89.833333,2.25,15.184
34614,89.833333,2.291667,15.183
34615,89.833333,2.333333,15.183
34616,89.833333,2.375,15.183
34617,89.833333,2.416667,15.183
34618,89.833333,2.458333,15.183
34619,89.833333,2.5,15.183
34620,89.833333,2.541667,15.183
34621,89.833333,2.583333,15.183
34622,89.833333,2.625,15.183
34623,89.833333,2.666667,15.183
34624,89.833333,2.708333,15.183
34625,89.833333,2.75,15.183
34626,89.833333,2.791667,15.183
34627,89.833333,2.833333,15.182
34628,89.833333,2.875,15.182
34629,89.833333,2.916667,15.182
34630,89.833333,2.958333,15.182
34631,89.833333,3.0,15.182
34632,89.833333,3.041667,15.182
34633,89.833333,3.083333,15.182
34634,89.833333,3.125,15.182
34635,89.833333,3.166667,15.182
34636,89.833333,3.208333,15.182
34637,89.833333,3.25,15.182
34638,89.833333,3.291667,15.182
34639,89.833333,3.333333,15.181
34640,89.833333,3.375,15.181
34641,89.833333,3.416667,15.181
34642,89.833333,3.458333,15.181
34643,89.833333,3.5,15.181
34644,89.833333,3.541667,15.181
34645,89.833333,3.583333,15.181
34646,89.833333,3.625,15.181
34647,89.833333,3.666667,15.181
34648,89.833333,3.708333,15.181
34649,89.833333,3.75,15.181
34650,89.833333,3.791667,15.181
34651,89.833333,3.833333,15.181
34652,89.833333,3.875,15.18
34653,89.833333,3.916667,15.18
34654,89.833333,3.958333,15.18
34655,89.833333,4.0,15.18
34656,89.833333,4.041667,15.18
34657,89.833333,4.083333,15.18
34658,89.833333,4.125,15.18
34659,89.833333,4.166667,15.18
34660,89.833333,4.208333,15.18
34661,89.833333,4.25,15.18
34662,89.833333,4.291667,15.18
34663,89.833333,4.333333,15.18
34664,89.833333,4.375,15.18
34665,89.833333,4.416667,15.179
34666,89.833333,4.458333,15.179
34667,89.833333,4.5,15.179
34668,89.833333,4.541667,15.179
34669,89.833333,4.583333,15.179
34670,89.833333,4.625,15.179
34671,89.833333,4.666667,15.179
34672,89.833333,4.708333,15.179
34673,89.833333,4.75,15.179
34674,89.833333,4.791667,15.179
34675,89.833333,4.833333,15.179
34676,89.833333,4.875,15.179
34677,89.833333,4.916667,15.179
34678,89.833333,4.958333,15.178
34679,89.833333,5.0,15.178
34680,89.833333,5.041667,15.178
34681,89.833333,5.083333,15.178
34682,89.833333,5.125,15.178
34683,89.833333,5.166667,15.178
34684,89.833333,5.208333,15.178
34685,89.833333,5.25,15.178
34686,89.833333,5.291667,15.178
34687,89.833333,5.333333,15.178
34688,89.833333,5.375,15.178
34689,89.833333,5.416667,15.178
34690,89.833333,5.458333,15.178
34691,89.833333,5.5,15.177
34692,89.833333,5.541667,15.177
34693,89.833333,5.583333,15.177
34694,89.833333,5.625,15.177
34695,89.833333,5.666667,15.177
34696,89.833333,5.708333,15.177
34697,89.833333,5.75,15.177
34698,89.833333,5.791667,15.177
34699,89.833333,5.833333,15.177
34700,89.833333,5.875,15.177
34701,89.833333,5.916667,15.177
34702,89.833333,5.958333,15.177
34703,89.833333,6.0,15.177
34704,89.833333,6.041667,15.176
34705,89.833333,6.083333,15.176
34706,89.833333,6.125,15.176
34707,89.833333,6.166667,15.176
34708,89.833333,6.208333,15.176
34709,89.833333,6.25,15.176
34710,89.833333,6.291667,15.176
34711,89.833333,6.333333,15.176
34712,89.833333,6.375,15.176
34713,89.833333,6.416667,15.176
34714,89.833333,6.458333,15.176
34715,89.833333,6.5,15.176
34716,89.833333,6.541667,15.176
34717,89.833333,6.583333,15.175
34718,89.833333,6.625,15.175
34719,89.833333,6.666667,15.175
34720,89.833333,6.708333,15.175
34721,89.833333,6.75,15.175
34722,89.833333,6.791667,15.175
34723,89.833333,6.833333,15.175
34724,89.833333,6.875,15.175
34725,89.833333,6.916667,15.175
34726,89.833333,6.958333,15.175
34727,89.833333,7.0,15.175
34728,89.833333,7.041667,15.175
34729,89.833333,7.083333,15.175
34730,89.833333,7.125,15.174
34731,89.833333,7.166667,15.174
34732,89.833333,7.208333,15.174
34733,89.833333,7.25,15.174
34734,89.833333,7.291667,15.174
34735,89.833333,7.333333,15.174
34736,89.833333,7.375,15.174
34737,89.833333,7.416667,15.174
34738,89.833333,7.458333,15.174
34739,89.833333,7.5,15.174
34740,89.833333,7.541667,15.174
34741,89.833333,7.583333,15.174
34742,89.833333,7.625,15.174
34743,89.833333,7.666667,15.174
34744,89.833333,7.708333,15.173
34745,89.833333,7.75,15.173
34746,89.833333,7.791667,15.173
34747,89.833333,7.833333,15.173
34748,89.833333,7.875,15.173
34749,89.833333,7.916667,15.173
34750,89.833333,7.958333,15.173
34751,89.833333,8.0,15.173
34752,89.833333,8.041667,15.173
34753,89.833333,8.083333,15.173
34754,89.833333,8.125,15.173
34755,89.833333,8.166667,15.173
34756,89.833333,8.208333,15.173
34757,89.833333,8.25,15.172
34758,89.833333,8.291667,15.172
34759,89.833333,8.333333,15.172
34760,89.833333,8.375,15.172
34761,89.833333,8.416667,15.172
34762,89.833333,8.458333,15.172
34763,89.833333,8.5,15.172
34764,89.833333,8.541667,15.172
34765,89.833333,8.583333,15.172
34766,89.833333,8.625,15.172
34767,89.833333,8.666667,15.172
34768,89.833333,8.708333,15.172
34769,89.833333,8.75,15.172
34770,89.833333,8.791667,15.172
34771,89.833333,8.833333,15.171
34772,89.833333,8.875,15.171
34773,89.833333,8.916667,15.171
34774,89.833333,8.958333,15.171
34775,89.833333,9.0,15.171
34776,89.833333,9.041667,15.171
34777,89.833333,9.083333,15.171
34778,89.833333,9.125,15.171
34779,89.833333,9.166667,15.171
34780,89.833333,9.208333,15.171
34781,89.833333,9.25,15.171
34782,89.833333,9.291667,15.171
34783,89.833333,9.333333,15.171
34784,89.833333,9.375,15.171
34785,89.833333,9.416667,15.17
34786,89.833333,9.458333,15.17
34787,89.833333,9.5,15.17
34788,89.833333,9.541667,15.17
34789,89.833333,9.583333,15.17
34790,89.833333,9.625,15.17
34791,89.833333,9.666667,15.17
34792,89.833333,9.708333,15.17
34793,89.833333,9.75,15.17
34794,89.833333,9.791667,15.17
34795,89.833333,9.833333,15.17
34796,89.833333,9.875,15.17
34797,89.833333,9.916667,15.17
34798,89.833333,9.958333,15.17
43199,89.791667,0.0,15.292
43200,89.791667,0.041667,15.292
43201,89.791667,0.083333,15.292
43202,89.791667,0.125,15.291
43203,89.791667,0.166667,15.291
43204,89.791667,0.208333,15.291
43205,89.791667,0.25,15.291
43206,89.791667,0.291667,15.291
43207,89.791667,0.333333,15.291
43208,89.791667,0.375,15.291
43209,89.791667,0.416667,15.291
43210,89.791667,0.458333,15.29
43211,89.791667,0.5,15.29
43212,89.791667,0.541667,15.29
43213,89.791667,0.583333,15.29
43214,89.791667,0.625,15.29
43215,89.791667,0.666667,15.29
43216,89.791667,0.708333,15.29
43217,89.791667,0.75,15.289
43218,89.791667,0.791667,15.289
43219,89.791667,0.833333,15.289
43220,89.791667,0.875,15.289
43221,89.791667,0.916667,15.289
43222,89.791667,0.958333,15.289
43223,89.791667,1.0,15.289
43224,89.791667,1.041667,15.288
43225,89.791667,1.083333,15.288
43226,89.791667,1.125,15.288
43227,89.791667,1.166667,15.288
43228,89.791667,1.208333,15.288
43229,89.791667,1.25,15.288
43230,89.791667,1.291667,15.288
43231,89.791667,1.333333,15.287
43232,89.791667,1.375,15.287
43233,89.791667,1.416667,15.287
43234,89.791667,1.458333,15.287
43235,89.791667,1.5,15.287
43236,89.791667,1.541667,15.287
43237,89.791667,1.583333,15.287
43238,89.791667,1.625,15.286
43239,89.791667,1.666667,15.286
43240,89.791667,1.708333,15.286
43241,89.791667,1.75,15.286
43242,89.791667,1.791667,15.286
43243,89.791667,1.833333,15.286
43244,89.791667,1.875,15.286
43245,89.791667,1.916667,15.285
43246,89.791667,1.958333,15.285
43247,89.791667,2.0,15.285
43248,89.791667,2.041667,15.285
43249,89.791667,2.083333,15.285
43250,89.791667,2.125,15.285
43251,89.791667,2.166667,15.285
43252,89.791667,2.208333,15.284
43253,89.791667,2.25,15.284
43254,89.791667,2.291667,15.284
43255,89.791667,2.333333,15.284
43256,89.791667,2.375,15.284
43257,89.791667,2.416667,15.284
43258,89.791667,2.458333,15.283
43259,89.791667,2.5,15.283
43260,89.791667,2.541667,15.283
43261,89.791667,2.583333,15.283
43262,89.791667,2.625,15.283
43263,89.791667,2.666667,15.283
43264,89.791667,2.708333,15.283
43265,89.791667,2.75,15.282
43266,89.791667,2.791667,15.282
43267,89.791667,2.833333,15.282
43268,89.791667,2.875,15.282
43269,89.791667,2.916667,15.282
43270,89.791667,2.958333,15.282
43271,89.791667,3.0,15.281
43272,89.791667,3.041667,15.281
43273,89.791667,3.083333,15.281
43274,89.791667,3.125,15.281
43275,89.791667,3.166667,15.281
43276,89.791667,3.208333,15.281
43277,89.791667,3.25,15.281
43278,89.791667,3.291667,15.28
43279,89.791667,3.333333,15.28
43280,89.791667,3.375,15.28
43281,89.791667,3.416667,15.28
43282,89.791667,3.458333,15.28
43283,89.791667,3.5,15.28
43284,89.791667,3.541667,15.279
43285,89.791667,3.583333,15.279
43286,89.791667,3.625,15.279
43287,89.791667,3.666667,15.279
43288,89.791667,3.708333,15.279
43289,89.791667,3.75,15.279
43290,89.791667,3.791667,15.279
43291,89.791667,3.833333,15.278
43292,89.791667,3.875,15.278
43293,89.791667,3.916667,15.278
43294,89.791667,3.958333,15.278
43295,89.791667,4.0,15.278
43296,89.791667,4.041667,15.278
43297,89.791667,4.083333,15.277
43298,89.791667,4.125,15.277
43299,89.791667,4.166667,15.277
43300,89.791667,4.208333,15.277
43301,89.791667,4.25,15.277
43302,89.791667,4.291667,15.277
43303,89.791667,4.333333,15.276
43304,89.791667,4.375,15.276
43305,89.791667,4.416667,15.276
43306,89.791667,4.458333,15.276
43307,89.791667,4.5,15.276
43308,89.791667,4.541667,15.276
43309,89.791667,4.583333,15.276
43310,89.791667,4.625,15.275
43311,89.791667,4.666667,15.275
43312,89.791667,4.708333,15.275
43313,89.791667,4.75,15.275
43314,89.791667,4.791667,15.275
43315,89.791667,4.833333,15.275
43316,89.791667,4.875,15.274
43317,89.791667,4.916667,15.274
43318,89.791667,4.958333,15.274
43319,89.791667,5.0,15.274
43320,89.791667,5.041667,15.274
43321,89.791667,5.083333,15.274
43322,89.791667,5.125,15.273
43323,89.791667,5.166667,15.273
43324,89.791667,5.208333,15.273
43325,89.791667,5.25,15.273
43326,89.791667,5.291667,15.273
43327,89.791667,5.333333,15.273
43328,89.791667,5.375,15.272
43329,89.791667,5.416667,15.272
43330,89.791667,5.458333,15.272
43331,89.791667,5.5,15.272
43332,89.791667,5.541667,15.272
43333,89.791667,5.583333,15.272
43334,89.791667,5.625,15.271
43335,89.791667,5.666667,15.271
43336,89.791667,5.708333,15.271
43337,89.791667,5.75,15.271
43338,89.791667,5.791667,15.271
43339,89.791667,5.833333,15.271
43340,89.791667,5.875,15.27
43341,89.791667,5.916667,15.27
43342,89.791667,5.958333,15.27
43343,89.791667,6.0,15.27
43344,89.791667,6.041667,15.27
43345,89.791667,6.083333,15.27
43346,89.791667,6.125,15.269
43347,89.791667,6.166667,15.269
43348,89.791667,6.208333,15.269
43349,89.791667,6.25,15.269
43350,89.791667,6.291667,15.269
43351,89.791667,6.333333,15.269
43352,89.791667,6.375,15.268
43353,89.791667,6.416667,15.268
43354,89.791667,6.458333,15.268
43355,89.791667,6.5,15.268
43356,89.791667,6.541667,15.268
43357,89.791667,6.583333,15.268
43358,89.791667,6.625,15.268
43359,89.791667,6.666667,15.267
43360,89.791667,6.708333,15.267
43361,89.791667,6.75,15.267
43362,89.791667,6.791667,15.267
43363,89.791667,6.833333,15.267
43364,89.791667,6.875,15.267
43365,89.791667,6.916667,15.266
43366,89.791667,6.958333,15.266
43367,89.791667,7.0,15.266
43368,89.791667,7.041667,15.266
43369,89.791667,7.083333,15.266
43370,89.791667,7.125,15.266
43371,89.791667,7.166667,15.265
43372,89.791667,7.208333,15.265
43373,89.791667,7.25,15.265
43374,89.791667,7.291667,15.265
43375,89.791667,7.333333,15.265
43376,89.791667,7.375,15.265
43377,89.791667,7.416667,15.264
43378,89.791667,7.458333,15.264
43379,89.791667,7.5,15.264
43380,89.791667,7.541667,15.264
43381,89.791667,7.583333,15.264
43382,89.791667,7.625,15.264
43383,89.791667,7.666667,15.263
43384,89.791667,7.708333,15.263
43385,89.791667,7.75,15.263
43386,89.791667,7.791667,15.263
43387,89.791667,7.833333,15.263
43388,89.791667,7.875,15.263
43389,89.791667,7.916667,15.262
43390,89.791667,7.958333,15.262
43391,89.791667,8.0,15.262
43392,89.791667,8.041667,15.262
43393,89.791667,8.083333,15.262
43394,89.791667,8.125,15.262
43395,89.791667,8.166667,15.261
43396,89.791667,8.208333,15.261
43397,89.791667,8.25,15.261
43398,89.791667,8.291667,15.261
43399,89.791667,8.333333,15.261
43400,89.791667,8.375,15.261
43401,89.791667,8.416667,15.26
43402,89.791667,8.458333,15.26
43403,89.791667,8.5,15.26
43404,89.791667,8.541667,15.26
43405,89.791667,8.583333,15.26
43406,89.791667,8.625,15.26
43407,89.791667,8.666667,15.259
43408,89.791667,8.708333,15.259
43409,89.791667,8.75,15.259
43410,89.791667,8.791667,15.259
43411,89.791667,8.833333,15.259
43412,89.791667,8.875,15.259
43413,89.791667,8.916667,15.258
43414,89.791667,8.958333,15.258
43415,89.791667,9.0,15.258
43416,89.791667,9.041667,15.258
43417,89.791667,9.083333,15.258
43418,89.791667,9.125,15.258
43419,89.791667,9.166667,15.257
43420,89.791667,9.208333,15.257
43421,89.791667,9.25,15.257
43422,89.791667,9.291667,15.257
43423,89.791667,9.333333,15.257
43424,89.791667,9.375,15.257
43425,89.791667,9.416667,15.256
43426,89.791667,9.458333,15.256
43427,89.791667,9.5,15.256
43428,89.791667,9.541667,15.256
43429,89.791667,9.583333,15.256
43430,89.791667,9.625,15.256
43431,89.791667,9.666667,15.256
43432,89.791667,9.708333,15.255
43433,89.791667,9.75,15.255
43434,89.791667,9.791667,15.255
43435,89.791667,9.833333,15.255
43436,89.791667,9.875,15.255
43437,89.791667,9.916667,15.255
43438,89.791667,9.958333,15.254
51839,89.75,0.0,15.385
51840,89.75,0.041667,15.384
51841,89.75,0.083333,15.384
51842,89.75,0.125,15.384
51843,89.75,0.166667,15.384
51844,89.75,0.208333,15.384
51845,89.75,0.25,15.384
51846,89.75,0.291667,15.383
51847,89.75,0.333333,15.383
51848,89.75,0.375,15.383
51849,89.75,0.416667,15.383
51850,89.75,0.458333,15.383
51851,89.75,0.5,15.382
51852,89.75,0.541667,15.382
51853,89.75,0.583333,15.382
51854,89.75,0.625,15.382
51855,89.75,0.666667,15.382
51856,89.75,0.708333,15.382
51857,89.75,0.75,15.381
51858,89.75,0.791667,15.381
51859,89.75,0.833333,15.381
51860,89.75,0.875,15.381
51861,89.75,0.916667,15.381
51862,89.75,0.958333,15.38
51863,89.75,1.0,15.38
51864,89.75,1.041667,15.38
51865,89.75,1.083333,15.38
51866,89.75,1.125,15.38
51867,89.75,1.166667,15.379
51868,89.75,1.208333,15.379
51869,89.75,1.25,15.379
51870,89.75,1.291667,15.379
51871,89.75,1.333333,15.379
51872,89.75,1.375,15.379
51873,89.75,1.416667,15.378
51874,89.75,1.458333,15.378
51875,89.75,1.5,15.378
51876,89.75,1.541667,15.378
51877,89.75,1.583333,15.378
51878,89.75,1.625,15.377
51879,89.75,1.666667,15.377
51880,89.75,1.708333,15.377
51881,89.75,1.75,15.377
51882,89.75,1.791667,15.377
51883,89.75,1.833333,15.376
51884,89.75,1.875,15.376
51885,89.75,1.916667,15.376
51886,89.75,1.958333,15.376
51887,89.75,2.0,15.376
51888,89.75,2.041667,15.375
51889,89.75,2.083333,15.375
51890,89.75,2.125,15.375
51891,89.75,2.166667,15.375
51892,89.75,2.208333,15.375
51893,89.75,2.25,15.374
51894,89.75,2.291667,15.374
51895,89.75,2.333333,15.374
51896,89.75,2.375,15.374
51897,89.75,2.416667,15.373
51898,89.75,2.458333,15.373
51899,89.75,2.5,15.373
51900,89.75,2.541667,15.373
51901,89.75,2.583333,15.373
51902,89.75,2.625,15.372
51903,89.75,2.666667,15.372
51904,89.75,2.708333,15.372
51905,89.75,2.75,15.372
51906,89.75,2.791667,15.372
51907,89.75,2.833333,15.371
51908,89.75,2.875,15.371
51909,89.75,2.916667,15.371
51910,89.75,2.958333,15.371
51911,89.75,3.0,15.37
51912,89.75,3.041667,15.37
51913,89.75,3.083333,15.37
51914,89.75,3.125,15.37
51915,89.75,3.166667,15.37
51916,89.75,3.208333,15.369
51917,89.75,3.25,15.369
51918,89.75,3.291667,15.369
51919,89.75,3.333333,15.369
51920,89.75,3.375,15.368
51921,89.75,3.416667,15.368
51922,89.75,3.458333,15.368
51923,89.75,3.5,15.368
51924,89.75,3.541667,15.368
51925,89.75,3.583333,15.367
51926,89.75,3.625,15.367
51927,89.75,3.666667,15.367
51928,89.75,3.708333,15.367
51929,89.75,3.75,15.366
51930,89.75,3.791667,15.366
51931,89.75,3.833333,15.366
51932,89.75,3.875,15.366
51933,89.75,3.916667,15.366
51934,89.75,3.958333,15.365
51935,89.75,4.0,15.365
51936,89.75,4.041667,15.365
51937,89.75,4.083333,15.365
51938,89.75,4.125,15.364
51939,89.75,4.166667,15.364
51940,89.75,4.208333,15.364
51941,89.75,4.25,15.364
51942,89.75,4.291667,15.363
51943,89.75,4.333333,15.363
51944,89.75,4.375,15.363
51945,89.75,4.416667,15.363
51946,89.75,4.458333,15.363
51947,89.75,4.5,15.362
51948,89.75,4.541667,15.362
51949,89.75,4.583333,15.362
51950,89.75,4.625,15.362
51951,89.75,4.666667,15.361
51952,89.75,4.708333,15.361
51953,89.75,4.75,15.361
51954,89.75,4.791667,15.361
51955,89.75,4.833333,15.36
51956,89.75,4.875,15.36
51957,89.75,4.916667,15.36
51958,89.75,4.958333,15.36
51959,89.75,5.0,15.359
51960,89.75,5.041667,15.359
51961,89.75,5.083333,15.359
51962,89.75,5.125,15.359
51963,89.75,5.166667,15.358
51964,89.75,5.208333,15.358
51965,89.75,5.25,15.358
51966,89.75,5.291667,15.358
51967,89.75,5.333333,15.358
51968,89.75,5.375,15.357
51969,89.75,5.416667,15.357
51970,89.75,5.458333,15.357
51971,89.75,5.5,15.357
51972,89.75,5.541667,15.356
